Date,0P00000DLW.F,0P0000G6X1.F,0P000100RL.F,0P000155QH.F,0P00016ZNX.F,0P00018AOI.F,0P0001HZQR.F,0P0001IVQQ.F,0P0001NHSI.F,7951.T,CAP.PA,CYBO.L,CYBO.SW,ECN.PA,EL.PA,EMEC.DE,ENEL.MI,EQIX,IBE.MC,NRJ.PA,OVH.PA,SAP,SW.PA,VIE.PA,VOLV-B.ST,XCH-EUR,XDG6.L,XZRE.L
2007-09-27,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,773.6985473632812,28.963491439819336,20.188499450683594,20.188499450683594,65.72429656982422,32.9203987121582,9.555000305175781,2.3929600715637207,68.42527770996094,4.508858680725098,39.958251953125,19.70400047302246,43.62590408325195,17.687236785888672,27.340490341186523,60.68756103515625,720.2024536132812,33.82279968261719,29.78619956970215
2007-09-28,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,763.3233032226562,29.057615280151367,20.188499450683594,20.188499450683594,65.72429656982422,32.77143859863281,9.555000305175781,2.383953332901001,67.07160186767578,4.4946770668029785,39.958251953125,19.70400047302246,44.29788589477539,17.33692741394043,27.13827133178711,60.28477478027344,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-01,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,773.6985473632812,29.763553619384766,20.188499450683594,20.188499450683594,65.72429656982422,32.994873046875,9.555000305175781,2.3974645137786865,69.55966186523438,4.5110392570495605,39.958251953125,19.70400047302246,45.196372985839844,17.501359939575195,27.358463287353516,60.95610046386719,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-02,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,791.4847412109375,30.617393493652344,20.188499450683594,20.188499450683594,65.72429656982422,32.994873046875,9.555000305175781,2.3824524879455566,69.29496765136719,4.532859802246094,39.958251953125,19.70400047302246,44.328086853027344,17.579999923706055,26.900089263916016,61.09035110473633,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-03,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,806.3064575195312,31.330049514770508,20.188499450683594,20.188499450683594,65.72429656982422,32.84591293334961,9.555000305175781,2.3914597034454346,69.89996337890625,4.528494834899902,39.958251953125,19.70400047302246,44.26769256591797,18.26990509033203,26.86864471435547,62.03022384643555,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-04,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,804.8244018554688,30.523273468017578,20.188499450683594,20.188499450683594,65.72429656982422,33.06936264038086,9.555000305175781,2.4004669189453125,68.75045776367188,4.516495227813721,39.958251953125,19.70400047302246,43.708961486816406,18.087594985961914,26.922563552856445,63.37286376953125,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-05,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,782.5916748046875,30.086265563964844,20.188499450683594,20.188499450683594,65.72429656982422,33.29279708862305,9.555000305175781,2.4184818267822266,70.7923355102539,4.586315155029297,39.958251953125,19.70400047302246,44.720706939697266,17.8409481048584,27.13827133178711,65.65534973144531,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-08,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,782.5916748046875,30.651010513305664,20.188499450683594,20.188499450683594,65.72429656982422,33.44175720214844,9.555000305175781,2.4124767780303955,70.59571838378906,4.586315155029297,39.958251953125,19.70400047302246,42.55375289916992,17.83737564086914,27.35396957397461,64.71549987792969,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-09,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,791.4847412109375,30.187116622924805,20.188499450683594,20.188499450683594,65.72429656982422,33.665199279785156,9.555000305175781,2.4425010681152344,71.82838439941406,4.717229843139648,39.958251953125,19.70400047302246,42.8859748840332,17.823076248168945,27.367450714111328,67.4007797241211,720.2024536132812,33.82279968261719,29.78619956970215
2007-10-10,235.92662048339844,1403.72998046875,116.26000213623047,128.16000366210938,102.62000274658203,10188.2998046875,100.0,100.0,89.41000366210938,791.4847412109375,31.356948852539062,20.188499450683594,20.188499450683594,65.72429656982422,33.44175720214844,9.555000305175781,2.4364960193634033,73.84003448486328,4.712865352630615,39.958251953125,19.70400047302246,42.44804763793945,17.619325637817383,27.24612045288086,68.07211303710938,720.2024536132812,33.82279968261719,29.78619956970215
